100 20 0.9
3 59 98 247.78
3 60 99 249.71
3 61 100 254.61
3 1 41 292.10
3 2 42 292.05
3 3 43 282.71
3 4 44 288.95
3 5 45 292.18
3 6 46 290.91
3 7 47 288.11
3 8 48 286.85
3 9 49 291.91
3 10 50 296.58
3 11 51 290.96
3 12 52 289.57
3 13 53 293.79
3 14 54 301.12
3 15 55 305.43
3 16 56 292.09
3 17 57 296.86
3 18 58 294.70
3 19 59 293.42
3 20 60 291.65
3 21 61 292.60
3 22 62 291.86
3 23 63 285.33
3 24 64 283.17
3 25 65 283.83
3 26 66 278.76
3 27 67 286.64
3 28 68 286.41
3 29 69 281.28
3 30 70 272.51
3 31 71 276.89
3 32 72 271.61
3 33 73 276.74
3 34 74 281.93
3 35 75 278.41
3 36 76 280.10
3 37 77 276.75
3 38 78 269.95
3 39 79 277.47
3 40 80 276.95
3 41 81 265.28
3 42 82 273.44
3 43 83 269.34
3 44 84 274.42
3 45 85 270.50
3 46 86 274.93
3 47 87 271.86
3 48 88 272.83
3 49 89 268.51
3 50 90 265.38
3 51 91 264.42
3 52 92 258.50
3 53 93 259.35
3 54 94 257.99
3 55 95 249.00
3 56 96 255.97
3 57 97 258.92
3 58 98 260.51
3 59 99 258.45
3 60 100 255.31
3 1 42 293.31
3 2 43 295.15
3 3 44 292.70
3 4 45 300.62
3 5 46 297.16
3 6 47 293.52
3 7 48 301.34
3 8 49 298.06
3 9 50 300.84
3 10 51 298.28
3 11 52 292.24
3 12 53 294.72
3 13 54 302.84
3 14 55 307.33
3 15 56 306.14
3 16 57 304.74
3 17 58 298.69
3 18 59 301.98
3 19 60 303.78
3 20 61 300.33
3 21 62 300.06
3 22 63 292.23
3 23 64 292.95
3 24 65 292.61
3 25 66 284.49
3 26 67 288.42
3 27 68 290.33
3 28 69 290.04
3 29 70 282.73
3 30 71 285.26
3 31 72 281.17
3 32 73 277.68
3 33 74 283.91
3 34 75 285.14
3 35 76 282.88
3 36 77 283.56
3 37 78 277.53
3 38 79 277.97
3 39 80 279.57
3 40 81 280.91
3 41 82 277.91
3 42 83 282.40
3 43 84 275.22
3 44 85 276.27
3 45 86 276.66
3 46 87 278.94
3 47 88 278.75
3 48 89 276.58
3 49 90 269.26
3 50 91 269.08
3 51 92 270.96
3 52 93 261.24
3 53 94 265.38
3 54 95 261.46
3 55 96 263.90
3 56 97 261.62
3 57 98 265.60
3 58 99 262.85
3 59 100 267.57
3 1 43 301.13
3 2 44 302.30
3 3 45 302.67
3 4 46 307.61
3 5 47 304.43
3 6 48 304.66
3 7 49 309.18
3 8 50 308.66
3 9 51 301.57
3 10 52 310.62
3 11 53 302.76
3 12 54 311.37
3 13 55 311.27
3 14 56 309.23
3 15 57 311.48
3 16 58 306.54
3 17 59 307.22
3 18 60 308.77
3 19 61 305.13
3 20 62 303.45
3 21 63 308.20
3 22 64 294.48
3 23 65 295.61
3 24 66 294.64
3 25 67 289.93
3 26 68 296.12
3 27 69 296.82
3 28 70 291.63
3 29 71 290.57
3 30 72 291.55
3 31 73 291.31
3 32 74 287.63
3 33 75 288.60
3 34 76 295.95
3 35 77 286.72
3 36 78 287.70
3 37 79 280.20
3 38 80 283.42
3 39 81 281.32
3 40 82 288.83
3 41 83 284.45
3 42 84 286.69
3 43 85 290.11
3 44 86 284.71
3 45 87 286.23
3 46 88 286.22
3 47 89 282.62
3 48 90 282.30
3 49 91 277.79
3 50 92 279.13
3 51 93 272.46
3 52 94 266.14
3 53 95 266.58
3 54 96 276.30
3 55 97 268.36
3 56 98 269.78
3 57 99 268.44
3 58 100 274.61
3 1 44 312.21
3 2 45 304.97
3 3 46 309.71
3 4 47 313.49
3 5 48 310.27
3 6 49 310.80
3 7 50 314.66
3 8 51 315.60
3 9 52 311.23
3 10 53 319.56
3 11 54 320.02
3 12 55 314.29
3 13 56 313.62
3 14 57 314.89
3 15 58 317.35
3 16 59 312.06
3 17 60 309.41
3 18 61 315.25
3 19 62 314.72
3 20 63 314.19
3 21 64 309.93
3 22 65 302.19
3 23 66 303.55
3 24 67 296.97
3 25 68 299.79
3 26 69 307.08
3 27 70 300.43
3 28 71 301.19
3 29 72 298.31
3 30 73 297.24
3 31 74 300.67
3 32 75 292.10
3 33 76 300.68
3 34 77 299.17
3 35 78 294.27
3 36 79 291.73
3 37 80 292.56
3 38 81 285.87
3 39 82 292.33
3 40 83 294.08
3 41 84 288.52
3 42 85 300.40
3 43 86 291.74
3 44 87 289.03
3 45 88 288.64
3 46 89 290.24
3 47 90 293.79
3 48 91 283.09
3 49 92 280.55
3 50 93 283.61
3 51 94 277.43
3 52 95 272.76
3 53 96 281.70
3 54 97 277.93
3 55 98 270.48
3 56 99 274.62
3 57 100 276.29
3 1 45 316.64
3 2 46 314.95
3 3 47 322.60
3 4 48 321.00
3 5 49 315.18
3 6 50 315.34
3 7 51 321.41
3 8 52 321.18
3 9 53 321.41
3 10 54 322.15
3 11 55 325.81
3 12 56 321.11
3 13 57 315.18
3 14 58 324.96
3 15 59 322.37
3 16 60 313.55
3 17 61 318.42
3 18 62 316.24
3 19 63 318.64
3 20 64 320.41
3 21 65 315.73
3 22 66 310.26
3 23 67 308.39
3 24 68 301.23
3 25 69 309.49
3 26 70 307.65
3 27 71 307.49
3 28 72 306.57
3 29 73 303.15
3 30 74 303.31
3 31 75 308.35
3 32 76 303.63
3 33 77 310.99
3 34 78 301.13
3 35 79 295.92
3 36 80 295.53
3 37 81 294.00
3 38 82 296.82
3 39 83 299.70
3 40 84 303.86
3 41 85 302.96
3 42 86 305.21
3 43 87 295.75
3 44 88 296.61
3 45 89 293.85
3 46 90 295.41
3 47 91 295.11
3 48 92 294.85
3 49 93 287.67
3 50 94 285.69
3 51 95 284.30
3 52 96 285.77
3 53 97 286.94
3 54 98 284.61
3 55 99 279.18
3 56 100 283.15
3 1 46 324.03
3 2 47 325.38
3 3 48 325.72
3 4 49 323.40
3 5 50 315.74
3 6 51 326.91
3 7 52 324.35
3 8 53 323.34
3 9 54 326.26
3 10 55 327.57
3 11 56 326.61
3 12 57 324.17
3 13 58 325.81
3 14 59 325.87
3 15 60 329.18
3 16 61 325.14
3 17 62 321.43
3 18 63 321.42
3 19 64 321.89
3 20 65 323.82
3 21 66 318.15
3 22 67 311.68
3 23 68 318.70
3 24 69 309.83
3 25 70 309.52
3 26 71 308.88
3 27 72 311.98
3 28 73 307.93
3 29 74 309.34
3 30 75 310.86
3 31 76 312.99
3 32 77 316.15
3 33 78 313.63
3 34 79 311.82
3 35 80 306.06
3 36 81 299.89
3 37 82 304.36
3 38 83 303.71
3 39 84 304.63
3 40 85 303.97
3 41 86 306.32
3 42 87 306.53
3 43 88 296.97
3 44 89 301.74
3 45 90 300.77
3 46 91 295.70
3 47 92 295.12
3 48 93 299.94
3 49 94 297.60
3 50 95 292.32
3 51 96 298.33
3 52 97 291.54
3 53 98 293.09
3 54 99 285.04
3 55 100 286.68
3 1 47 330.58
3 2 48 331.49
3 3 49 326.06
3 4 50 325.50
3 5 51 327.79
3 6 52 330.66
3 7 53 333.03
3 8 54 338.25
3 9 55 339.75
3 10 56 328.39
3 11 57 330.76
3 12 58 332.52
3 13 59 326.08
3 14 60 333.07
3 15 61 335.80
3 16 62 331.08
3 17 63 322.04
3 18 64 329.03
3 19 65 324.42
3 20 66 325.73
3 21 67 326.84
3 22 68 321.81
3 23 69 320.49
3 24 70 319.57
3 25 71 318.70
3 26 72 312.34
3 27 73 314.27
3 28 74 317.08
3 29 75 314.49
3 30 76 313.99
3 31 77 316.43
3 32 78 317.39
3 33 79 319.26
3 34 80 320.21
3 35 81 312.00
3 36 82 310.42
3 37 83 304.66
3 38 84 305.49
3 39 85 307.94
3 40 86 307.26
3 41 87 309.60
3 42 88 313.29
3 43 89 303.34
3 44 90 308.39
3 45 91 301.78
3 46 92 303.78
3 47 93 301.92
3 48 94 300.28
3 49 95 297.96
3 50 96 304.59
3 51 97 300.23
3 52 98 298.97
3 53 99 296.26
3 54 100 294.06
3 1 48 338.84
3 2 49 343.43
3 3 50 328.04
3 4 51 333.03
3 5 52 337.28
3 6 53 339.26
3 7 54 347.36
3 8 55 346.51
3 9 56 340.44
3 10 57 336.57
3 11 58 337.19
3 12 59 337.92
3 13 60 334.52
3 14 61 344.10
3 15 62 342.97
3 16 63 334.31
3 17 64 329.67
3 18 65 335.29
3 19 66 333.77
3 20 67 332.36
3 21 68 334.31
3 22 69 327.66
3 23 70 322.72
3 24 71 319.88
3 25 72 323.56
3 26 73 328.66
3 27 74 321.55
3 28 75 321.04
3 29 76 317.24
3 30 77 319.41
3 31 78 321.47
3 32 79 319.34
3 33 80 324.35
3 34 81 321.84
3 35 82 315.53
3 36 83 315.01
3 37 84 315.18
3 38 85 311.15
3 39 86 313.91
3 40 87 314.21
3 41 88 319.24
3 42 89 318.35
3 43 90 313.60
3 44 91 312.29
3 45 92 307.60
3 46 93 310.00
3 47 94 310.37
3 48 95 300.32
3 49 96 312.48
3 50 97 309.46
3 51 98 303.08
3 52 99 299.69
3 53 100 305.17
3 1 49 343.72
3 2 50 343.47
3 3 51 336.85
3 4 52 343.13
3 5 53 343.67
3 6 54 353.78
3 7 55 352.58
3 8 56 348.39
3 9 57 340.64
3 10 58 341.69
3 11 59 339.28
3 12 60 343.19
3 13 61 344.27
3 14 62 345.42
3 15 63 349.64
3 16 64 344.06
3 17 65 335.50
3 18 66 341.45
3 19 67 340.59
3 20 68 340.34
3 21 69 343.44
3 22 70 336.30
3 23 71 326.48
3 24 72 332.70
3 25 73 333.03
3 26 74 329.45
3 27 75 324.21
3 28 76 328.50
3 29 77 329.11
3 30 78 325.74
3 31 79 327.25
3 32 80 325.02
3 33 81 332.71
3 34 82 325.99
3 35 83 315.62
3 36 84 321.64
3 37 85 318.96
3 38 86 320.94
3 39 87 319.61
3 40 88 321.91
3 41 89 322.38
3 42 90 321.46
3 43 91 318.94
3 44 92 320.45
3 45 93 318.54
3 46 94 313.04
3 47 95 316.20
3 48 96 317.24
3 49 97 317.17
3 50 98 314.49
3 51 99 315.84
3 52 100 308.44
3 1 50 346.51
3 2 51 356.16
3 3 52 352.42
3 4 53 347.89
3 5 54 362.06
3 6 55 356.78
3 7 56 358.27
3 8 57 356.12
3 9 58 342.20
3 10 59 343.02
3 11 60 350.60
3 12 61 349.24
3 13 62 345.58
3 14 63 353.83
3 15 64 351.01
3 16 65 346.57
3 17 66 344.00
3 18 67 351.19
3 19 68 348.27
3 20 69 347.48
3 21 70 346.62
3 22 71 342.04
3 23 72 341.35
3 24 73 335.28
3 25 74 337.25
3 26 75 329.88
3 27 76 332.65
3 28 77 334.94
3 29 78 331.86
3 30 79 334.58
3 31 80 335.42
3 32 81 335.50
3 33 82 334.08
3 34 83 331.28
3 35 84 324.46
3 36 85 331.69
3 37 86 321.49
3 38 87 323.18
3 39 88 325.58
3 40 89 325.70
3 41 90 324.93
3 42 91 322.33
3 43 92 329.51
3 44 93 327.29
3 45 94 323.47
3 46 95 322.65
3 47 96 317.33
3 48 97 317.44
3 49 98 321.40
3 50 99 316.89
3 51 100 318.20
3 1 51 356.61
3 2 52 357.86
3 3 53 360.20
3 4 54 363.90
3 5 55 364.51
3 6 56 360.29
3 7 57 361.68
3 8 58 356.51
3 9 59 353.72
3 10 60 351.07
3 11 61 351.62
3 12 62 353.43
3 13 63 355.20
3 14 64 355.53
3 15 65 354.17
3 16 66 349.22
3 17 67 355.68
3 18 68 357.50
3 19 69 357.10
3 20 70 349.77
3 21 71 350.73
3 22 72 348.81
3 23 73 345.90
3 24 74 338.62
3 25 75 338.23
3 26 76 337.56
3 27 77 343.08
3 28 78 346.37
3 29 79 342.93
3 30 80 340.88
3 31 81 339.88
3 32 82 338.10
3 33 83 340.17
3 34 84 339.17
3 35 85 337.77
3 36 86 334.41
3 37 87 323.84
3 38 88 326.90
3 39 89 332.43
3 40 90 339.07
3 41 91 330.33
3 42 92 333.97
3 43 93 331.38
3 44 94 327.52
3 45 95 327.41
3 46 96 327.18
3 47 97 321.04
3 48 98 323.74
3 49 99 324.55
3 50 100 328.13
3 1 52 367.68
3 2 53 360.91
3 3 54 370.33
3 4 55 367.61
3 5 56 365.19
3 6 57 364.21
3 7 58 364.53
3 8 59 363.22
3 9 60 355.09
3 10 61 352.19
3 11 62 354.85
3 12 63 357.22
3 13 64 356.83
3 14 65 358.34
3 15 66 359.50
3 16 67 358.98
3 17 68 358.97
3 18 69 364.24
3 19 70 362.47
3 20 71 356.48
3 21 72 359.58
3 22 73 353.44
3 23 74 355.13
3 24 75 343.80
3 25 76 339.72
3 26 77 344.43
3 27 78 351.03
3 28 79 350.00
3 29 80 349.47
3 30 81 347.15
3 31 82 351.12
3 32 83 342.55
3 33 84 345.02
3 34 85 344.61
3 35 86 337.98
3 36 87 334.79
3 37 88 330.39
3 38 89 339.82
3 39 90 340.18
3 40 91 339.28
3 41 92 336.13
3 42 93 340.84
3 43 94 332.95
3 44 95 335.51
3 45 96 332.70
3 46 97 333.05
3 47 98 333.58
3 48 99 337.02
3 49 100 335.68
3 1 53 369.68
3 2 54 371.59
3 3 55 371.86
3 4 56 368.73
3 5 57 373.90
3 6 58 369.76
3 7 59 374.85
3 8 60 368.33
3 9 61 355.73
3 10 62 365.95
3 11 63 365.55
3 12 64 366.52
3 13 65 362.27
3 14 66 361.26
3 15 67 362.85
3 16 68 360.98
3 17 69 370.37
3 18 70 366.39
3 19 71 365.93
3 20 72 362.64
3 21 73 367.60
3 22 74 363.19
3 23 75 360.82
3 24 76 350.18
3 25 77 353.53
3 26 78 352.28
3 27 79 352.81
3 28 80 352.71
3 29 81 356.74
3 30 82 356.58
3 31 83 353.97
3 32 84 352.97
3 33 85 345.11
3 34 86 352.68
3 35 87 340.00
3 36 88 337.52
3 37 89 343.08
3 38 90 341.59
3 39 91 345.87
3 40 92 341.41
3 41 93 344.14
3 42 94 341.30
3 43 95 337.79
3 44 96 344.32
3 45 97 333.24
3 46 98 342.09
3 47 99 337.14
3 48 100 341.96
3 1 54 376.12
3 2 55 381.06
3 3 56 375.87
3 4 57 377.87
3 5 58 374.57
3 6 59 376.31
3 7 60 375.88
3 8 61 368.52
3 9 62 371.36
3 10 63 371.94
3 11 64 370.90
3 12 65 368.26
3 13 66 371.89
3 14 67 370.14
3 15 68 373.62
3 16 69 374.98
3 17 70 371.43
3 18 71 378.10
3 19 72 366.89
3 20 73 374.77
3 21 74 369.40
3 22 75 371.22
3 23 76 364.88
3 24 77 354.88
3 25 78 362.55
3 26 79 355.69
3 27 80 356.69
3 28 81 359.82
3 29 82 358.05
3 30 83 358.42
3 31 84 363.91
3 32 85 356.92
3 33 86 357.63
3 34 87 355.14
3 35 88 350.52
3 36 89 346.23
3 37 90 345.33
3 38 91 350.65
3 39 92 350.78
3 40 93 344.53
3 41 94 345.53
3 42 95 347.99
3 43 96 347.09
3 44 97 348.45
3 45 98 345.20
3 46 99 347.68
3 47 100 342.15
3 1 55 382.11
3 2 56 393.04
3 3 57 386.33
3 4 58 382.48
3 5 59 379.96
3 6 60 376.91
3 7 61 375.91
3 8 62 379.96
3 9 63 386.64
3 10 64 375.51
3 11 65 371.72
3 12 66 378.56
3 13 67 373.08
3 14 68 380.79
3 15 69 383.53
3 16 70 378.68
3 17 71 380.21
3 18 72 379.87
3 19 73 374.88
3 20 74 375.05
3 21 75 378.57
3 22 76 379.74
3 23 77 372.08
3 24 78 364.33
3 25 79 367.07
3 26 80 361.32
3 27 81 362.73
3 28 82 362.36
3 29 83 368.30
3 30 84 368.70
3 31 85 365.10
3 32 86 363.45
3 33 87 361.75
3 34 88 355.93
3 35 89 357.51
3 36 90 351.80
3 37 91 352.50
3 38 92 353.27
3 39 93 353.74
3 40 94 354.94
3 41 95 351.44
3 42 96 348.27
3 43 97 350.29
3 44 98 350.75
3 45 99 349.47
3 46 100 355.05
3 1 56 395.52
3 2 57 394.79
3 3 58 391.07
3 4 59 385.44
3 5 60 386.69
3 6 61 381.21
3 7 62 380.70
3 8 63 390.97
3 9 64 387.29
3 10 65 383.43
3 11 66 382.20
3 12 67 381.93
3 13 68 380.97
3 14 69 383.80
3 15 70 388.36
3 16 71 383.22
3 17 72 383.36
3 18 73 389.24
3 19 74 380.44
3 20 75 384.67
3 21 76 381.58
3 22 77 383.85
3 23 78 376.79
3 24 79 372.27
3 25 80 367.61
3 26 81 374.61
3 27 82 363.99
3 28 83 372.08
3 29 84 371.91
3 30 85 370.45
3 31 86 372.76
3 32 87 364.84
3 33 88 367.91
3 34 89 369.32
3 35 90 364.62
3 36 91 361.66
3 37 92 360.22
3 38 93 358.89
3 39 94 355.61
3 40 95 361.95
3 41 96 352.93
3 42 97 358.11
3 43 98 363.66
3 44 99 361.19
3 45 100 356.41
3 1 57 397.21
3 2 58 395.59
3 3 59 394.70
3 4 60 388.46
3 5 61 394.40
3 6 62 391.83
3 7 63 393.43
3 8 64 398.38
3 9 65 392.34
3 10 66 392.79
3 11 67 384.05
3 12 68 389.60
3 13 69 385.40
3 14 70 392.96
3 15 71 390.71
3 16 72 391.63
3 17 73 391.55
3 18 74 392.52
3 19 75 390.61
3 20 76 392.33
3 21 77 383.90
3 22 78 390.43
3 23 79 382.07
3 24 80 381.30
3 25 81 377.29
3 26 82 375.90
3 27 83 373.02
3 28 84 372.32
3 29 85 373.67
3 30 86 374.76
3 31 87 379.95
3 32 88 368.82
3 33 89 370.12
3 34 90 377.20
3 35 91 366.53
3 36 92 365.59
3 37 93 362.00
3 38 94 363.61
3 39 95 365.43
3 40 96 365.93
3 41 97 362.08
3 42 98 368.27
3 43 99 363.76
3 44 100 365.44
3 1 58 400.13
3 2 59 397.43
3 3 60 401.68
3 4 61 395.38
3 5 62 394.53
3 6 63 394.24
3 7 64 400.50
3 8 65 399.33
3 9 66 395.84
3 10 67 394.74
3 11 68 392.25
3 12 69 392.95
3 13 70 393.32
3 14 71 396.46
3 15 72 393.23
3 16 73 398.52
3 17 74 396.91
3 18 75 401.57
3 19 76 399.76
3 20 77 394.36
3 21 78 390.69
3 22 79 392.63
3 23 80 388.17
3 24 81 381.78
3 25 82 382.22
3 26 83 380.42
3 27 84 373.55
3 28 85 376.38
3 29 86 382.76
3 30 87 381.15
3 31 88 382.30
3 32 89 378.33
3 33 90 380.57
3 34 91 381.36
3 35 92 367.32
3 36 93 370.64
3 37 94 367.30
3 38 95 370.57
3 39 96 366.93
3 40 97 374.96
3 41 98 368.36
3 42 99 374.53
3 43 100 365.68
3 1 59 405.88
3 2 60 405.35
3 3 61 404.89
3 4 62 400.60
3 5 63 395.00
3 6 64 400.74
3 7 65 400.87
3 8 66 404.02
3 9 67 399.19
3 10 68 397.81
3 11 69 398.68
3 12 70 397.00
3 13 71 399.04
3 14 72 404.07
3 15 73 407.13
3 16 74 400.88
3 17 75 402.54
3 18 76 404.30
3 19 77 406.33
3 20 78 401.21
3 21 79 399.13
3 22 80 401.03
3 23 81 396.48
3 24 82 392.05
3 25 83 388.20
3 26 84 385.50
3 27 85 379.08
3 28 86 388.54
3 29 87 391.32
3 30 88 385.34
3 31 89 384.88
3 32 90 390.32
3 33 91 382.11
3 34 92 386.73
3 35 93 376.53
3 36 94 373.76
3 37 95 375.79
3 38 96 372.49
3 39 97 376.55
3 40 98 382.32
3 41 99 379.28
3 42 100 376.00
3 1 60 407.92
3 2 61 409.84
3 3 62 411.49
3 4 63 401.74
3 5 64 400.87
3 6 65 405.27
3 7 66 408.12
3 8 67 413.06
3 9 68 404.05
3 10 69 411.18
3 11 70 404.37
3 12 71 406.28
3 13 72 406.02
3 14 73 407.37
3 15 74 409.99
3 16 75 406.81
3 17 76 408.87
3 18 77 412.10
3 19 78 415.50
3 20 79 410.79
3 21 80 401.33
3 22 81 405.28
3 23 82 396.51
3 24 83 400.76
3 25 84 397.41
3 26 85 391.94
3 27 86 389.74
3 28 87 392.47
3 29 88 393.18
3 30 89 395.27
3 31 90 397.44
3 32 91 397.23
3 33 92 392.92
3 34 93 391.20
3 35 94 384.06
3 36 95 379.57
3 37 96 381.25
3 38 97 380.82
3 39 98 386.10
3 40 99 386.19
3 41 100 380.97
3 1 61 419.27
3 2 62 421.01
3 3 63 411.81
3 4 64 407.29
3 5 65 406.78
3 6 66 408.30
3 7 67 418.36
3 8 68 417.44
3 9 69 416.01
3 10 70 415.26
3 11 71 408.17
3 12 72 411.28
3 13 73 416.06
3 14 74 413.20
3 15 75 417.23
3 16 76 413.70
3 17 77 413.29
3 18 78 418.54
3 19 79 417.94
3 20 80 415.62
3 21 81 408.33
3 22 82 414.17
3 23 83 405.70
3 24 84 402.66
3 25 85 401.47
3 26 86 402.12
3 27 87 392.64
3 28 88 393.34
3 29 89 401.72
3 30 90 402.39
3 31 91 400.02
3 32 92 399.32
3 33 93 393.54
3 34 94 397.95
3 35 95 387.86
3 36 96 385.16
3 37 97 385.42
3 38 98 386.51
3 39 99 395.93
3 40 100 389.04
3 1 62 429.16
3 2 63 422.09
3 3 64 420.68
3 4 65 417.57
3 5 66 410.68
3 6 67 422.43
3 7 68 424.14
3 8 69 424.44
3 9 70 418.10
3 10 71 417.96
3 11 72 415.45
3 12 73 419.18
3 13 74 416.97
3 14 75 425.10
3 15 76 417.48
3 16 77 419.50
3 17 78 420.45
3 18 79 423.10
3 19 80 425.18
3 20 81 417.08
3 21 82 416.20
3 22 83 417.28
3 23 84 412.55
3 24 85 404.61
3 25 86 403.35
3 26 87 404.21
3 27 88 394.07
3 28 89 403.68
3 29 90 403.12
3 30 91 408.51
3 31 92 409.52
3 32 93 405.94
3 33 94 402.67
3 34 95 405.68
3 35 96 391.86
3 36 97 388.91
3 37 98 401.17
3 38 99 398.34
3 39 100 396.76
3 1 63 432.37
3 2 64 430.18
3 3 65 424.03
3 4 66 418.60
3 5 67 423.18
3 6 68 425.80
3 7 69 428.18
3 8 70 429.42
3 9 71 420.54
3 10 72 421.35
3 11 73 424.91
3 12 74 428.53
3 13 75 428.32
3 14 76 428.17
3 15 77 426.84
3 16 78 428.14
3 17 79 429.70
3 18 80 427.72
3 19 81 428.47
3 20 82 419.12
3 21 83 422.98
3 22 84 419.23
3 23 85 421.23
3 24 86 417.32
3 25 87 407.13
3 26 88 404.96
3 27 89 406.15
3 28 90 407.80
3 29 91 414.81
3 30 92 410.14
3 31 93 410.18
3 32 94 407.19
3 33 95 408.09
3 34 96 406.21
3 35 97 399.46
3 36 98 401.83
3 37 99 402.28
3 38 100 401.68
3 1 64 439.08
3 2 65 432.84
3 3 66 425.34
3 4 67 423.44
3 5 68 425.85
3 6 69 429.32
3 7 70 432.93
3 8 71 433.57
3 9 72 426.07
3 10 73 429.43
3 11 74 432.29
3 12 75 434.89
3 13 76 429.27
3 14 77 433.05
3 15 78 434.28
3 16 79 435.48
3 17 80 432.48
3 18 81 431.99
3 19 82 429.44
3 20 83 424.43
3 21 84 432.02
3 22 85 427.25
3 23 86 427.19
3 24 87 420.38
3 25 88 410.48
3 26 89 411.58
3 27 90 413.66
3 28 91 418.90
3 29 92 415.61
3 30 93 417.37
3 31 94 411.83
3 32 95 414.24
3 33 96 412.34
3 34 97 413.64
3 35 98 412.22
3 36 99 405.99
3 37 100 403.68
3 1 65 445.24
3 2 66 440.55
3 3 67 428.08
3 4 68 433.28
3 5 69 434.85
3 6 70 438.67
3 7 71 436.00
3 8 72 440.15
3 9 73 436.97
3 10 74 437.46
3 11 75 441.88
3 12 76 439.50
3 13 77 433.44
3 14 78 442.05
3 15 79 443.12
3 16 80 438.63
3 17 81 438.73
3 18 82 433.91
3 19 83 436.47
3 20 84 434.84
3 21 85 439.07
3 22 86 430.38
3 23 87 427.78
3 24 88 423.21
3 25 89 421.19
3 26 90 419.11
3 27 91 422.66
3 28 92 424.08
3 29 93 421.57
3 30 94 420.67
3 31 95 422.43
3 32 96 419.80
3 33 97 416.38
3 34 98 420.20
3 35 99 414.54
3 36 100 413.08
3 1 66 449.98
3 2 67 447.93
3 3 68 437.91
3 4 69 441.16
3 5 70 440.87
3 6 71 443.95
3 7 72 446.27
3 8 73 442.62
3 9 74 438.09
3 10 75 443.75
3 11 76 444.83
3 12 77 441.72
3 13 78 442.62
3 14 79 448.46
3 15 80 445.12
3 16 81 445.33
3 17 82 443.48
3 18 83 437.53
3 19 84 438.88
3 20 85 440.05
3 21 86 447.61
3 22 87 440.29
3 23 88 430.96
3 24 89 431.95
3 25 90 423.24
3 26 91 427.17
3 27 92 424.77
3 28 93 425.61
3 29 94 427.28
3 30 95 429.28
3 31 96 426.16
3 32 97 420.74
3 33 98 430.55
3 34 99 424.88
3 35 100 420.45
3 1 67 453.41
3 2 68 453.61
3 3 69 450.05
3 4 70 443.41
3 5 71 447.96
3 6 72 454.70
3 7 73 454.41
3 8 74 445.68
3 9 75 446.51
3 10 76 449.29
3 11 77 447.06
3 12 78 451.85
3 13 79 448.88
3 14 80 449.48
3 15 81 448.54
3 16 82 451.76
3 17 83 446.51
3 18 84 440.99
3 19 85 445.60
3 20 86 448.69
3 21 87 450.45
3 22 88 444.73
3 23 89 446.14
3 24 90 433.92
3 25 91 428.93
3 26 92 428.33
3 27 93 425.70
3 28 94 432.44
3 29 95 430.76
3 30 96 436.72
3 31 97 434.18
3 32 98 431.86
3 33 99 436.14
3 34 100 428.80
3 1 68 460.61
3 2 69 461.62
3 3 70 451.37
3 4 71 449.34
3 5 72 458.23
3 6 73 455.05
3 7 74 458.35
3 8 75 456.15
3 9 76 458.16
3 10 77 451.36
3 11 78 459.66
3 12 79 452.75
3 13 80 450.36
3 14 81 452.89
3 15 82 459.41
3 16 83 462.08
3 17 84 449.18
3 18 85 447.59
3 19 86 456.74
3 20 87 451.45
3 21 88 453.56
3 22 89 447.84
3 23 90 448.80
3 24 91 443.42
3 25 92 431.57
3 26 93 430.70
3 27 94 433.28
3 28 95 439.74
3 29 96 439.83
3 30 97 437.52
3 31 98 444.02
3 32 99 437.57
3 33 100 441.13
3 1 69 461.91
3 2 70 466.11
3 3 71 455.52
3 4 72 458.93
3 5 73 459.64
3 6 74 462.85
3 7 75 462.47
3 8 76 463.54
3 9 77 458.88
3 10 78 461.36
3 11 79 463.50
3 12 80 459.14
3 13 81 460.69
3 14 82 460.25
3 15 83 464.40
3 16 84 465.60
3 17 85 452.70
3 18 86 460.69
3 19 87 459.45
3 20 88 454.54
3 21 89 460.87
3 22 90 451.89
3 23 91 453.48
3 24 92 446.79
3 25 93 437.27
3 26 94 440.66
3 27 95 443.67
3 28 96 448.50
3 29 97 442.33
3 30 98 446.58
3 31 99 445.64
3 32 100 441.14
3 1 70 468.35
3 2 71 472.84
3 3 72 462.59
3 4 73 462.45
3 5 74 466.75
3 6 75 470.95
3 7 76 474.97
3 8 77 474.95
3 9 78 464.56
3 10 79 464.23
3 11 80 467.39
3 12 81 462.70
3 13 82 462.57
3 14 83 469.31
3 15 84 470.80
3 16 85 467.42
3 17 86 464.74
3 18 87 461.97
3 19 88 460.84
3 20 89 462.12
3 21 90 470.99
3 22 91 453.55
3 23 92 453.79
3 24 93 452.23
3 25 94 443.25
3 26 95 446.81
3 27 96 449.48
3 28 97 449.10
3 29 98 454.45
3 30 99 448.15
3 31 100 445.79
3 1 71 477.73
3 2 72 475.36
3 3 73 464.11
3 4 74 472.47
3 5 75 473.09
3 6 76 476.09
3 7 77 476.12
3 8 78 475.89
3 9 79 473.95
3 10 80 468.62
3 11 81 475.32
3 12 82 471.80
3 13 83 472.50
3 14 84 479.57
3 15 85 471.73
3 16 86 475.10
3 17 87 465.79
3 18 88 471.09
3 19 89 469.39
3 20 90 472.41
3 21 91 472.18
3 22 92 456.06
3 23 93 453.84
3 24 94 458.35
3 25 95 451.34
3 26 96 459.74
3 27 97 450.48
3 28 98 463.94
3 29 99 457.28
3 30 100 453.54
3 1 72 481.57
